fileN,file,id,displayName,formattedAddress,latitude,longitude,servesCoffee,takeout,goodForChildren,goodForGroups
1,0_location.json,ChIJq6paFw3gEmsRYeJZ24otRJk,Earth Walker & Co General Store & Cafe,749 Lawrence Hargrave Dr Coledale NSW 2515 Australia,-34.2920715,150.9445067,True,True,True,True
1,0_location.json,ChIJhcctpAjhEmsR9zp_ab0ds9M,Headlands Hotel Brasserie & Bar Austinmer,1b Headland Ave Austinmer NSW 2515 Australia,-34.3012222,150.9407508,True,false,True,True
1,0_location.json,ChIJ16SvcwDhEmsRGz46V7X0l8o,Rosie’s Fish & Chips,757 Lawrence Hargrave Dr Coledale NSW 2515 Australia,-34.2924033,150.9444839,false,True,false,false
1,0_location.json,ChIJz2DwG6HhEmsRe0Fj7pudvdE,Saltie Dog - Coffee & Crêpes Coledale,748 Lawrence Hargrave Dr Coledale NSW 2515 Australia,-34.2913911,150.94425669999998,True,True,false,false
1,0_location.json,ChIJVx6cmqfhEmsR6nJkcDVb9PM,The 5th Alarm,747A Lawrence Hargrave Dr Coledale NSW 2515 Australia,-34.2917643,150.94476699999998,false,false,false,false
1,0_location.json,ChIJ0bX25RrgEmsRFti94N-KsbQ,Headlands Bistro,1 Headland Ave Scarborough NSW 2515 Australia,-34.300460099999995,150.9384847,True,false,True,True
1,0_location.json,ChIJx82R4hvgEmsRA6gFYnL_HWI,Austinmer Gardens B&B,4 Boyce Ave Austinmer NSW 2515 Australia,-34.3029072,150.9367205,false,false,True,false
2,100_location.json,ChIJU8qCndoeE2sRh6IX7J31YPI,7-Eleven,138/146 Princes Hwy Corrimal NSW 2518 Australia,-34.3699144,150.8977555,false,false,false,false
2,100_location.json,ChIJJ0jNZNAeE2sRnLxdcVFc6ec,Corrimal RSL Memorial Club,168 Princes Hwy Corrimal NSW 2518 Australia,-34.3704612,150.89759260000002,false,false,false,false
10,108_location.json,ChIJS3KX_ToZE2sRdH1FOMngNeM,Woolworths Fairy Meadow,66 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.391579,150.89386,false,false,false,false
10,108_location.json,ChIJzSZrQxYZE2sRqeT7LPO2S2c,KFC Fairy Meadow,109 Princes Hwy Cnr McGrath St Fairy Meadow NSW 2519 Australia,-34.4008379,150.8913119,False,True,True,True
10,108_location.json,ChIJCaI45DwZE2sRiD6UtTk5o1s,The Fraternity Club,11 Bourke St Fairy Meadow NSW 2519 Australia,-34.39673990000001,150.8940582,false,false,false,false
10,108_location.json,ChIJ-aOtAwgZE2sRF_3flK62T9c,Guzman y Gomez - Fairy Meadow,103/105 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.4002763,150.8913805,True,True,True,True
10,108_location.json,ChIJT0OUTTwZE2sRGqTBzXiJncA,Cabbage Tree Hotel,73 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.3961319,150.8921206,false,True,True,True
10,108_location.json,ChIJ1dAzsTEZE2sRs1Qnm8z8IbA,Domino's Pizza Fairy Meadow,Shop 1/493-495 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.3861589,150.8941197,False,True,True,false
10,108_location.json,ChIJ31dNunkZE2sRGe4N7hGjjg0,Evil Eye Cafe,3 Vereker St Fairy Meadow NSW 2519 Australia,-34.397177,150.88736799999998,True,True,True,True
10,108_location.json,ChIJT83F6xYZE2sRkyyoCJZybHQ,Pizza Hut Fairy Meadow,12-16 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.3875256,150.89468359999998,False,True,True,false
10,108_location.json,ChIJc6pNijwZE2sRNxh_2x3jEBs,Pasticceria Massimo Papa,130 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.395143,150.892983,false,True,false,false
10,108_location.json,ChIJgaNKYTQZE2sRLH3cgxDLn5M,Al Amir Restaurant,Shop 6 118/124 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.3942767,150.8930194,True,True,True,True
10,108_location.json,ChIJDX1_5IIZE2sRVB8kZaaEdy4,Foodiezz Stop,30-34 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.3892108,150.8940538,false,True,True,false
10,108_location.json,ChIJWffrFDsZE2sRZGfmm81DmL4,Fujiyama Tepan Restaurant,12 Daisy St Fairy Meadow NSW 2519 Australia,-34.3926533,150.8943391,false,True,True,True
10,108_location.json,ChIJp57nGSYZE2sRqn9RJeM7AP8,Big K Kebab House Fairy Meadow,Shop 1 7/9 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.38917920000001,150.8933528,True,True,True,false
10,108_location.json,ChIJWz01d80ZE2sR8KZjVcPXEf8,Charles Hotel,98 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.39316480000001,150.89342249999999,false,false,false,True
10,108_location.json,ChIJ79tZdTsZE2sRF_4FVcCzvOI,Two Doors Up Cafe & Bar,shop 1/31 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.3928031,150.89293279999998,True,True,True,True
10,108_location.json,ChIJd4lL1ToZE2sRtsvs_ORkCXI,Zweefers Cakes,43 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.3936553,150.8928019,false,True,false,false
10,108_location.json,ChIJXdCPyZgZE2sRW2xSEAh-coA,Fairy Meadow Kebabs & Pide,Shop 12 118-126 Princes Hwy Entry via Ambiance mall Elliotts Rd Fairy Meadow NSW 2519 Australia,-34.3943276,150.89372989999998,false,True,True,false
10,108_location.json,ChIJlZQxCDsZE2sRVTjcE67lnIU,Xavier's Place,shop 4/19/21 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.3922709,150.8929742,True,True,True,True
10,108_location.json,ChIJkdSKCTsZE2sRUWAyW3WhHqc,Dhok Koon Thai Restaurant,1/23-25 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.3924564,150.8929813,False,True,True,True
10,108_location.json,ChIJNVy4j0YZE2sRTgE2TA31X9k,Jade Court Chinese Restaurant,126 Balgownie Rd Balgownie NSW 2519 Australia,-34.3884968,150.8793278,True,True,True,True
11,109_location.json,ChIJfQ3kHwkZE2sRpNDpEPiKeEo,North Wollongong Hotel,3 Flinders St North Wollongong NSW 2500 Australia,-34.4131052,150.89293859999998,false,false,false,True
11,109_location.json,ChIJg6Y-hKIZE2sRdNqIGkGAaUc,7-Eleven,346 Crown St Wollongong NSW 2500 Australia,-34.4250513,150.8850162,false,false,false,false
11,109_location.json,ChIJL-Yb1aUZE2sRN4qJ1R6I6LI,Guzman y Gomez - Wollongong,Tenancy GD W116 Wollongong Central Shopping Centre Keira St Wollongong NSW 2500 Australia,-34.4240221,150.8932074,False,True,True,True
11,109_location.json,ChIJWQN8H6gZE2sRJzhStiHOjBM,The Builders Club,61 Church St Wollongong NSW 2500 Australia,-34.4205228,150.8969482,True,True,false,false
11,109_location.json,ChIJd7rOxaUZE2sRkm_pyIg-V_A,His Boy Elroy,Keira St Wollongong NSW 2500 Australia,-34.423855599999996,150.893249,True,True,True,True
11,109_location.json,ChIJUQLiJ6MZE2sR9u97rHzMvpQ,Lighthouse,1 Railway Station Square Wollongong NSW 2500 Australia,-34.4275,150.8872222,false,false,false,false
11,109_location.json,ChIJY4hsI6QZE2sRkTOEXfDHjII,Kneading Ruby,5 Crown Ln Wollongong NSW 2500 Australia,-34.4247741,150.8919055,True,True,True,True
11,109_location.json,ChIJN3eLfKYZE2sRyVJXMvVQWTw,Kinn Thai Restaurant,Shop GDW 117 Wollongong Central Wollongong NSW 2500 Australia,-34.4241035,150.8931426,false,True,True,True
11,109_location.json,ChIJEb-KuqcZE2sRPy9vM1fwnJU,Domino's Pizza Wollongong City,Cnr Smith And Keira St Wollongong NSW 2500 Australia,-34.4212284,150.8941279,False,True,True,True
11,109_location.json,ChIJla3zrKcZE2sR5fG-9dk_8ak,Amigos Mexican Restaurant,116 Keira St Wollongong NSW 2500 Australia,-34.4218292,150.8936157,True,True,True,True
11,109_location.json,ChIJgV-Lww4ZE2sRl8ZP3Fj-cYA,RASHAYS Casual Dining - North Wollongong,2/4 Stafford St North Wollongong NSW 2500 Australia,-34.4131508,150.8919017,True,True,True,True
11,109_location.json,ChIJfQoinKMZE2sRRrx0seqs9Sk,Dicey Riley's Hotel,329-333 Crown St Wollongong NSW 2500 Australia,-34.425847999999995,150.888976,True,false,False,True
11,109_location.json,ChIJgSUga5gZE2sRBHayRbtRseg,McDonald's Wollongong Central II,Shop 022/174/200 Crown St Wollongong NSW 2500 Australia,-34.4244323,150.8929657,True,True,True,True
11,109_location.json,ChIJHRLL2vUZE2sReVec-5udxfg,Harbourside Fish Market and Cafe,2a/6 Flinders St North Wollongong NSW 2500 Australia,-34.413144599999995,150.8918611,True,True,True,True
11,109_location.json,ChIJF9wjFacZE2sR8kdFqDBDl1I,Collegians Rugby League Football Club,3A Charlotte St Wollongong NSW 2500 Australia,-34.4203713,150.8923438,false,false,false,false
11,109_location.json,ChIJia3zrKcZE2sR7h9LN3YE58E,Opus Coffee Brewers,118/120 Keira St Wollongong NSW 2500 Australia,-34.4219779,150.8936494,True,True,false,false
11,109_location.json,ChIJQdqo06UZE2sRH1syyjivY8Q,KFC Wollongong Central,200 Crown St Wollongong NSW 2500 Australia,-34.423840399999996,150.8931326,false,True,True,True
11,109_location.json,ChIJAyfYVF8ZE2sR85SrplTYM8w,Miss Lee's,155 Keira St Wollongong NSW 2500 Australia,-34.4230142,150.89370990000003,True,True,True,True
11,109_location.json,ChIJ6dp51KUZE2sR8y67X7T1GbY,Grill'd Wollongong,Wollongong Central Shopping Centre GD W125/200 Crown St Wollongong NSW 2500 Australia,-34.4246777,150.8929172,False,True,True,True
11,109_location.json,ChIJgz4pw6UZE2sRk5zLIf-vtbA,Kürtősh - Wollongong,Wollongong Central Globe Lane 200 Crown St Wollongong NSW 2500 Australia,-34.4255024,150.894261,True,True,false,false
13,110_location.json,ChIJr82RA8AZE2sR0fjG4fOZrsA,Coniston Hotel Wollongong,28 Bridge St Coniston NSW 2500 Australia,-34.437954999999995,150.884513,false,false,True,false
13,110_location.json,ChIJ5f6Rn-oZE2sRSgQWBkVVmog,Westside Petroleum,136-138 Gladstone Ave Coniston NSW 2500 Australia,-34.438601999999996,150.8838571,false,false,false,false
13,110_location.json,ChIJ64pNV8AZE2sR9f0l3h32Dzc,Fresh at 5 Bridge St,5 Bridge St Coniston NSW 2500 Australia,-34.4398578,150.887079,True,True,True,True
13,110_location.json,ChIJDdykvOkZE2sR2usFLFPBALc,THE MEALWORKS,LOT 1 Springhill Rd Spring Hill NSW 2500 Australia,-34.4435211,150.8820758,false,True,false,false
13,110_location.json,ChIJ__8bouoZE2sRA77TPgi3yfs,The Dragon's Kebab,136-138 Gladstone Ave Coniston NSW 2500 Australia,-34.4385567,150.8838121,false,True,false,false
15,112_location.json,ChIJ42GIRBkXE2sRbxnw7jIamOQ,KFC Warrawong,Corner King St and Kemblawarra Place Warrawong NSW 2502 Australia,-34.4936358,150.88907559999998,True,True,True,True
15,112_location.json,ChIJuxeiIRwXE2sRgJPmMmTDG0s,Subway,145-149 King St Warrawong NSW 2502 Australia,-34.4959864,150.88944329999998,True,True,True,True
15,112_location.json,ChIJpeAXWN4WE2sRWrAK4mxBj-A,The Rosy Lea Cafe,45a Illowra Cres Primbee NSW 2502 Australia,-34.500808,150.88138,True,True,True,True
15,112_location.json,ChIJ5T6Sax4XE2sRKjZXJFSBLUU,Take It to Go,157-161 King St Warrawong NSW 2502 Australia,-34.497541,150.889716,True,True,false,false
15,112_location.json,ChIJv_58jRoXE2sR3CWe3B3ImkE,Kemblawarra Sandwich Shop,Shellharbour Rd Warrawong NSW 2505 Australia,-34.4934041,150.89321139999998,True,True,True,false
15,112_location.json,ChIJK4EgcyMXE2sR3Q5GveS-6Ak,The Taste of Portuguese Cuisine,156 Shellharbour Rd Warrawong NSW 2505 Australia,-34.4925415,150.8926319,True,True,True,True
15,112_location.json,ChIJdemrizgRE2sRcDSwiew5iD8,B queNch'd,4a/145-149 King St Warrawong NSW 2506 Australia,-34.4963608,150.8906082,True,True,True,false
19,116_location.json,ChIJfeg0OTQZE2sRZgRClBWRRPw,Reub Goldberg Brewing Machine,81 Meadow St Tarrawanna NSW 2518 Australia,-34.3815854,150.8882424,false,True,false,True
19,116_location.json,ChIJSdNJOTQZE2sRELzI90rxnzA,Le Rose Thai Cuisine,3/81 Meadow St Tarrawanna NSW 2518 Australia,-34.3815631,150.88810400000003,false,True,True,True
19,116_location.json,ChIJO97yPzQZE2sRaO9BTcEgz9k,Tarrawanna Fish Shop,79 Meadow St Tarrawanna NSW 2518 Australia,-34.3814209,150.8881155,False,True,True,false
19,116_location.json,ChIJhZZExusZE2sRZjHBWZlKut0,Gringa,Shop 2/81 Meadow St Tarrawanna NSW 2518 Australia,-34.3815938,150.88816799999998,False,True,True,True
19,116_location.json,ChIJf6GWmacZE2sRTee9Yf_HaNQ,Little Bird & Co,83 Meadow St Tarrawanna NSW 2518 Australia,-34.381750499999995,150.8880379,True,True,True,True
19,116_location.json,ChIJh5obNzcZE2sRY8c3EkU4OM4,Essentially Aromatherapy,83 Meadow St Tarrawanna NSW 2518 Australia,-34.3818091,150.88797380000003,false,false,false,false
19,116_location.json,ChIJIaAuaQAZE2sR-Ygyf8XGWVk,bindarrah south australia,37 Corrimal St Tarrawanna NSW 2518 Australia,-34.378844799999996,150.8862431,True,false,false,false
28,124_location.json,ChIJR3x55okZE2sR8mXlpR9gCUE,Bread,Espresso & Gwynneville Unit 1/4 Murphys Ave Gwynneville NSW 2500 Australia,-34.4122009,150.8814627,True,True,True,false
28,124_location.json,ChIJ7SB8aTcZE2sRTEhWBrMWBZc,Ugly Duckling. 2,University of Wollongong 21 Northfields Ave Keiraville NSW 2500 Australia,-34.4044801,150.87557669999998,True,True,True,True
28,124_location.json,ChIJIxW8QAcZE2sRUE3CrR12QHw,Hemingway Cafe and Bar,BLD 67 Level 1 McKinnon Building University of Wollongong Northfields Ave Keiraville NSW 2500 Australia,-34.4051063,150.87731209999998,True,True,True,True
28,124_location.json,ChIJVVVVVZkZE2sRBRiwIBkxFsc,Panizzi Cafe,Ground Building 16 - UOW Library Wollongong NSW 2500 Australia,-34.4064344,150.8785007,True,True,False,True
28,124_location.json,ChIJp7VdLa8ZE2sR7IhhqwsFxow,Praha @ UOW,UniActive sports centre Recreation & Aquatic Centre Keiraville NSW 2500 Australia,-34.4046392,150.8808238,True,True,True,True
28,124_location.json,ChIJFwa1MnIZE2sRObwu2Q72Trc,Subway,67 Northfields Ave Keiraville NSW 2500 Australia,-34.405078599999996,150.8771973,false,True,True,True
28,124_location.json,ChIJQdFlrdkZE2sRoXhB4w3qhz4,Piccolo Me UoW,University of Wollongog Building Unit 11/2 Northfields Ave Keiraville NSW 2522 Australia,-34.4075085,150.87927929999998,True,True,True,false
28,124_location.json,ChIJW7TLJ3IZE2sRccEOHGSMTfY,Gypsy Jones Cafe,University of Wollongong Building 17 Northfields Ave North Wollongong NSW 2500 Australia,-34.4074525,150.8785297,True,True,True,True
28,124_location.json,ChIJjRxvHm4ZE2sRYj9WyDiIIn8,Kew Thai,67 McKinnon Building Northfields Ave North Wollongong NSW 2500 Australia,-34.4052055,150.8772811,false,True,True,True
28,124_location.json,ChIJiaALOHIZE2sRu67QqM2mLm8,Delish,Keiraville NSW 2500 Australia,-34.4076366,150.8797992,false,True,True,false
28,124_location.json,ChIJ40X81usZE2sRrfRbG6YQE-w,Garden Grounds,Murphys Ave Keiraville NSW 2500 Australia,-34.411617,150.87755149999998,True,True,True,True
28,124_location.json,ChIJw_RUmiIZE2sRxrt4_IgtHjU,BackStreet Kitchen,Building 11 Room GTN2 University of Wollongong Northfields Ave Gwynneville NSW 2500 Australia,-34.40757,150.8796083,false,True,True,True
28,124_location.json,ChIJEZ3ZY4kZE2sRojtqJN5ek2s,Zambrero UOW Wollongong,Room GS6 Northfield avenue University of Wollongong Gound Floor UOW Pulse Building 11 Keiraville NSW 2522 Australia,-34.4077042,150.8796974,false,false,True,false
28,124_location.json,ChIJw0t6Rg0ZE2sRv04E4wr11p4,TwentyTwenty Training Restaurant,Foleys Ln North Wollongong NSW 2500 Australia,-34.40819760000001,150.8850718,True,false,false,True
28,124_location.json,ChIJA43BN3IZE2sRVXklBC0qVNg,Okuma Sushi,51 Northfields Ave Gwynneville NSW 2500 Australia,-34.407689999999995,150.87978579999998,false,True,True,false
28,124_location.json,ChIJN8xHe4oZE2sRlPjsWWiONjY,Bee Sweet 21,1 Northfields Ave Keiraville NSW 2522 Australia,-34.4076643,150.8797674,True,True,True,True
28,124_location.json,ChIJPZJgOHIZE2sREg-cwabit7U,Kathmandu Curry,GA 11 1 Northfields Ave Keiraville NSW 2522 Australia,-34.4075959,150.8797499,false,True,True,false
28,124_location.json,ChIJvxY0e1UZE2sRshBd4u2VPNc,Deja Brew Coffee UOW,building7/2 Northfields Ave Keiraville NSW 2522 Australia,-34.4070537,150.8817254,True,false,false,false
29,125_location.json,ChIJUQLiJ6MZE2sR9u97rHzMvpQ,Lighthouse,1 Railway Station Square Wollongong NSW 2500 Australia,-34.4275,150.8872222,false,false,false,false
29,125_location.json,ChIJr82RA8AZE2sR0fjG4fOZrsA,Coniston Hotel Wollongong,28 Bridge St Coniston NSW 2500 Australia,-34.437954999999995,150.884513,false,false,True,false
29,125_location.json,ChIJjT_iLb0ZE2sRDRZo_jyrrIU,Moon Sushi Wollongong,3/26 Gladstone Ave Wollongong NSW 2500 Australia,-34.4277655,150.8867424,False,True,True,True
29,125_location.json,ChIJG-WCr5AZE2sRJ2Ihx-RJapQ,Tony's Chicken Shop,449 Crown St Wollongong NSW 2500 Australia,-34.4261572,150.8775191,True,True,True,True
29,125_location.json,ChIJszY74_IZE2sR9pcdHvoFjJo,Mangerton Corner Store,71 St Johns Ave Mangerton NSW 2500 Australia,-34.4356101,150.8699005,True,True,True,True
29,125_location.json,ChIJF4ADGpAZE2sRjnVYYRP5auw,Bangkok Balcony,2/497 Crown St West Wollongong NSW 2500 Australia,-34.4253893,150.8732332,False,True,True,True
29,125_location.json,ChIJ5f6Rn-oZE2sRSgQWBkVVmog,Westside Petroleum,136-138 Gladstone Ave Coniston NSW 2500 Australia,-34.438601999999996,150.8838571,false,false,false,false
29,125_location.json,ChIJ3eIiH5AZE2sR-4R1tIlzg8Y,Crazy Noodle Shop,503 Crown St West Wollongong NSW 2500 Australia,-34.4254064,150.8728281,False,True,True,True
29,125_location.json,ChIJofTclHQZE2sRkFvkn3SVYrA,CAFE HASHTAG WOLLONGONG,451 Crown St Wollongong NSW 2500 Australia,-34.4261753,150.87735999999998,True,True,True,false
29,125_location.json,ChIJxSaxaSYZE2sR2QNww7GSbWg,Charlotte Café,Loftus St Wollongong NSW 2500 Australia,-34.4252604,150.88351269999998,True,True,True,false
29,125_location.json,ChIJ71-dsY4ZE2sRai-pNSxpH6Q,Ariel's - Auburn St,98 Auburn St Wollongong NSW 2500 Australia,-34.4341398,150.8877198,True,True,True,True
29,125_location.json,ChIJo12n784ZE2sR1lW_xABY0s8,Coogs Cafe,1/130 Auburn St Coniston NSW 2500 Australia,-34.4364334,150.8872705,True,True,True,false
29,125_location.json,ChIJkfhu0loZE2sR0Ys7IJdQNCs,Saints Espresso,429 Crown St Wollongong NSW 2500 Australia,-34.426179999999995,150.87944199999998,True,True,True,false
29,125_location.json,ChIJlf0-0pkZE2sRdfv1bxl_Cck,Café Ravello,Wollongong NSW 2500 Australia,-34.4259246,150.88100599999999,True,True,false,false
29,125_location.json,ChIJ__8bouoZE2sRA77TPgi3yfs,The Dragon's Kebab,136-138 Gladstone Ave Coniston NSW 2500 Australia,-34.4385567,150.8838121,false,True,false,false
29,125_location.json,ChIJtQ7OoOoZE2sRBLGVey-HoEE,Coniston Lunches,134 Gladstone Ave Coniston NSW 2500 Australia,-34.437591499999996,150.8846754,True,True,false,false
29,125_location.json,ChIJBypHvJAZE2sRe95T5h6iD1c,Julio's Pizza,Julio's Pizza 453 Crown St West Wollongong NSW 2500 Australia,-34.426271799999995,150.8771562,True,True,True,false
29,125_location.json,ChIJ_UAeE1oZE2sR6cXrYpmg2PA,Samira’s Salon,27 Gladstone Ave Wollongong NSW 2500 Australia,-34.4291672,150.88697009999998,false,false,false,false
29,125_location.json,ChIJCYBRMgkZE2sRSrrb0SCsyRA,Sushi bar,26 Gladstone Ave Wollongong NSW 2500 Australia,-34.428030899999996,150.8862359,false,True,false,false
29,125_location.json,ChIJB0eTaucZE2sR5UALmzChKRA,Paris Pearl Brow and Beauty Hands And Feet lounge,Back Block first level Unit 3/23 Heaslip St Coniston NSW 2500 Australia,-34.4365502,150.88300619999998,false,false,false,false
30,126_location.json,ChIJlVj47RoXE2sRpuKeUuVKz9A,Atin Ito Filipino Finest Cuisine,Shop 2/7-9 Lake Ave Cringila NSW 2502 Australia,-34.4669326,150.8726428,false,True,True,false
30,126_location.json,ChIJD78r7E8XE2sRPbimqkBzMjw,Crini Kebabs,Shop 7/95 Five Islands Rd Cringila NSW 2502 Australia,-34.466017,150.872051,False,True,false,false
31,127_location.json,ChIJ1XxoEBcXE2sRpONVLHEaekc,McDonald's,Cnr King Street & Northcliffe Dr Warrawong NSW 2502 Australia,-34.486867499999995,150.88714249999998,True,True,True,True
31,127_location.json,ChIJx3USvCYXE2sRQgcS9lDoCFc,Illawarra Yacht Club,1 Northcliffe Dr Warrawong NSW 2502 Australia,-34.492321,150.8749695,false,false,false,false
31,127_location.json,ChIJS8LLrJMXE2sRxtQgLyE1Byk,Starbucks Warrawong,Shop 1/86 King St Warrawong NSW 2502 Australia,-34.4862786,150.8870427,True,True,false,True
31,127_location.json,ChIJfer_S-wXE2sR-g3Z3yUzY5w,RASHAYS - Warrawong,King Street & Cowper Street Tenancy 1 Warrawong Plaza Warrawong NSW 2502 Australia,-34.4856408,150.88810429999998,True,True,True,True
31,127_location.json,ChIJjyE-o0oXE2sRiMzec-zBMOQ,Paninoteca Hub,Shop 1a/20-22 Weringa Ave Lake Heights NSW 2502 Australia,-34.4810277,150.8720885,True,True,True,True
31,127_location.json,ChIJg1gAGLcXE2sRhES6teli4gw,Carl's Jr. Warrawong,27-41 King St Warrawong NSW 2502 Australia,-34.4832549,150.8877255,True,True,True,True
31,127_location.json,ChIJjWjxQhkXE2sRFzbUUX6xraI,Domino's Pizza Warrawong,130 Northcliffe Dr Warrawong NSW 2502 Australia,-34.4863535,150.8871676,False,True,True,false
31,127_location.json,ChIJo71h0hUXE2sRmwG--aft3xQ,Pizza Hut Warrawong,Shop 4 32/40 King St Warrawong NSW 2502 Australia,-34.4832527,150.8868923,False,True,True,false
31,127_location.json,ChIJQwMwFl8XE2sRoHDcPIjHwLE,Sushi Hub Warrawong,Shop 11 Warrawong Plaza Cnr King and Cowper St Warrawong NSW 2502 Australia,-34.4861761,150.88812289999998,false,True,True,false
31,127_location.json,ChIJ2cB6oDAXE2sRJSVDgQ0JuL8,El Danny's Pizza,22 Weringa Ave Lake Heights NSW 2502 Australia,-34.481198899999995,150.8723349,False,True,True,True
31,127_location.json,ChIJW2TCCz0XE2sRIxtFi22HLrg,Rustic Thai Restaurant,256 Cowper St Warrawong NSW 2502 Australia,-34.4854179,150.8862384,True,True,True,True
31,127_location.json,ChIJrzzapc8XE2sRxVzUkk_v4Z0,Kingz Charcoal Chicken,32-40 King St Warrawong NSW 2502 Australia,-34.483286199999995,150.8868976,True,True,True,True
31,127_location.json,ChIJKwI937kXE2sRbEkLO5qINlk,Baaz indian restaurant & cafe,22 Weringa Ave Lake Heights NSW 2502 Australia,-34.481178899999996,150.8722713,True,True,True,True
31,127_location.json,ChIJIZVY9hYXE2sRrxdFNtI-qho,Burek House Warrawong,72/74 King St Warrawong NSW 2502 Australia,-34.4856021,150.88728279999998,false,True,false,false
31,127_location.json,ChIJW82niNAXE2sR2buLQUiHINE,Oporto Warrawong,Lot 4/86 King St Warrawong NSW 2502 Australia,-34.4862786,150.8870427,false,True,True,True
31,127_location.json,ChIJSULaRBYXE2sRNUNKBFDb92g,Giuliani's Family Pizzeria,234-236 Cowper St Warrawong NSW 2502 Australia,-34.4852273,150.886697,True,True,True,True
31,127_location.json,ChIJrZZY9hYXE2sRTrRjYdCh5q0,Kebab Express Cafe 2000,6/72-74 King St Warrawong NSW 2502 Australia,-34.4855453,150.8871371,False,True,True,false
31,127_location.json,ChIJ3RIAeJgXE2sRRzm_XvF2iAE,Hungry Jack's Burgers Warrawong,130 Northcliffe Dr Warrawong NSW 2502 Australia,-34.4863654,150.8866656,false,True,True,false
31,127_location.json,ChIJjzKFkRYXE2sRfUQ2g5_mC1E,Amarin Thai Cuisine (Warrawong,NSW) 9/200-208 Cowper St Warrawong NSW 2502 Australia,-34.4852231,150.8878527,false,True,False,True
31,127_location.json,ChIJgQUr8RYXE2sR9HRDZHjclcQ,Chefs Delight Chinese Cuisine,76 King St Warrawong NSW 2502 Australia,-34.485694699999996,150.8874792,false,True,True,True
32,128_location.json,ChIJS-H2usQWE2sR4hiHeS_gQUk,Port Kembla Golf Club,Golf Pl Primbee NSW 2505 Australia,-34.5084546,150.8798405,false,false,false,false
32,128_location.json,ChIJp66ZzJEXE2sRkuRCDmHAjLU,Seasonings Restaurant @ 24 Golf Place,24 Golf Pl Primbee NSW 2502 Australia,-34.5074767,150.8764968,True,True,True,True
33,129_location.json,ChIJS51Udg8UE2sRB55CratBKzs,Pep's Takeaway,3 Reddall Parade Lake Illawarra NSW 2528 Australia,-34.546037999999996,150.8695885,True,True,True,True
37,132_location.json,ChIJ_f84CE4eE2sRSkMGl9Dx_4E,Balgownie Hotel,141 Balgownie Rd Balgownie NSW 2519 Australia,-34.3887443,150.87730399999998,false,True,false,True
37,132_location.json,ChIJEeMz8sMZE2sRynqdMW4YF9g,Ariel’s Balgownie,Shop 3/167-172 Balgownie Rd Balgownie NSW 2519 Australia,-34.3884213,150.87704019999998,True,True,True,True
37,132_location.json,ChIJJf_h5I4ZE2sRxxqRYTOqFX8,Mad Cup Cafe,28/145 Balgownie Rd Balgownie NSW 2519 Australia,-34.3888616,150.8767694,True,True,True,True
37,132_location.json,ChIJ0WDyF0QZE2sRsE1bNltdnrE,Nourished at Bally,139 Balgownie Rd Balgownie NSW 2519 Australia,-34.3887599,150.87764199999998,True,True,True,True
37,132_location.json,ChIJzVRKwjAZE2sRTBkXPfH5-bs,Coffee Roasters Mount Pleasant,11a banks road Mount Pleasant NSW 2000 Australia,-34.3967094,150.86662970000003,True,false,false,false
37,132_location.json,ChIJq6qq6mYZE2sRZQHU7ePoS7I,Shannon Cafe,11A Banks Rd Mount Pleasant NSW 2000 Australia,-34.3964937,150.868205,True,True,false,false
37,132_location.json,ChIJd1rV22YZE2sRKFtv7CU6j10,Leng Caffe,11A Banks Rd Mount Pleasant NSW 2000 Australia,-34.3954026,150.8676626,True,false,false,false
37,132_location.json,ChIJd1rV22YZE2sR6bctPAOCqTk,Best Roasted Beans Coffee,11A Banks Rd Mount Pleasant NSW 2000 Australia,-34.3954026,150.8676626,True,false,false,false
44,139_location.json,ChIJMyUOsYIZE2sRuhF_Qjn-878,The White Rabbit,Shop 2/50 Grey St Keiraville NSW 2500 Australia,-34.4148117,150.8720588,True,True,True,True
44,139_location.json,ChIJF4ADGpAZE2sRjnVYYRP5auw,Bangkok Balcony,2/497 Crown St West Wollongong NSW 2500 Australia,-34.4253893,150.8732332,False,True,True,True
44,139_location.json,ChIJleuPrYIZE2sRICsamlhsrMw,Zanders Cafe,Shop 1/215-217 Gipps Rd Keiraville NSW 2500 Australia,-34.4146919,150.8723602,True,True,True,True
44,139_location.json,ChIJg14Xu4IZE2sRjJGTyrsyFpI,The Giddy Goat,4/207-211 Gipps Rd Keiraville NSW 2500 Australia,-34.414763,150.8725737,True,True,True,True
